fighter_id,fighter_name,fighter_nationality,fighter_club_id,fighter_club_name,fighter_url
13486,Aisling Henry,Australia,326,The School of Historical Fencing,/fighters/details/13486/
12829,Aislinn MacCulloch,Canada,153,The Forge: Western Martial Arts,/fighters/details/12829/
3456,Aitor Bleda,United Kingdom,244,Dawn Duellists Society,/fighters/details/3456/
4754,Aitor Fernandez Dominguez,Spain,390,Esgrima Antiga Pontevedra,/fighters/details/4754/
7503,Aitor telletxea,Spain,757,Sala de Armas Fénix,/fighters/details/7503/
14421,AJ Atry,United States,1226,SoCal Swords,/fighters/details/14421/
1625,AJ Torgerson,United States,311,Great Plains Steel Historical Fencing,/fighters/details/1625/
9855,AJ Trefney,United States,NA,NA,/fighters/details/9855/
7068,Akim Boyarinov,Russia,640,Steel,/fighters/details/7068/
10069,Ákos Pongó,Hungary,291,Kard Rendje ViSE,/fighters/details/10069/
15246,Aksa Saragih,Indonesia,1030,Iron Guts HEMA Club,/fighters/details/15246/
1145,Aksinja Voronova,Russia,55,Tramazzone,/fighters/details/1145/
8359,Al Askerov,Russia,55,Tramazzone,/fighters/details/8359/
10121,Al Layman,United States,1258,Caledonian Broadsword Academy of New Orleans,/fighters/details/10121/
1586,Alaa Bartley,United States,151,Phoenix Society of Historical Swordsmanship,/fighters/details/1586/
11451,Alain Bloch,United States,NA,NA,/fighters/details/11451/
2666,Alain Sanchez,France,221,École Chevaleresque,/fighters/details/2666/
11546,Alan Allauca,Peru,NA,NA,/fighters/details/11546/
9669,Alan Beck,United States,642,Cymbrogi School of Western Martial Arts,/fighters/details/9669/
5389,Alan Daniel Varela Markakis,Mexico,372,Wolfskopf Fencing Academy,/fighters/details/5389/
6590,Alan Granek,Poland,784,Szermierka Kielce,/fighters/details/6590/
13740,Alan Horn,United States,762,Wichita Fencing & HEMA Academy,/fighters/details/13740/
9541,Alan Knowles,United Kingdom,1076,Smart HEMA Clubs,/fighters/details/9541/
9708,Alan Li,Australia,326,The School of Historical Fencing,/fighters/details/9708/
6021,Alan Padzinski,Poland,NA,NA,/fighters/details/6021/
1862,Alan Panting,Australia,332,House Darksun,/fighters/details/1862/
14674,Alan Rashid,Poland,502,Akademia Szermierzy,/fighters/details/14674/
1811,Alan Spaenjaers,Belgium,334,Sint-Michielsgilde Antwerpen,/fighters/details/1811/
12988,Alan Wakeford,Canada,1163,The Historical Combat Collective,/fighters/details/12988/
5126,Alan West,United States,740,San Diego Renaissance Sword Arts,/fighters/details/5126/
12037,Alanna Punch,United States,777,Ars Gladii,/fighters/details/12037/
10746,Alanna Wendt,United States,706,En Garde Fencing,/fighters/details/10746/
5208,Alarick Broussaudier,France,523,Les Lames du Foyer,/fighters/details/5208/
10788,Alasdair McCormack,United Kingdom,1285,Glasgow Sword Breakers,/fighters/details/10788/
3619,Alastair Sew Hoy,Canada,152,Blood and Iron Martial Arts,/fighters/details/3619/
14144,Alba De Ridder,Ireland,426,Dublin HEMA Club,/fighters/details/14144/
11790,Alban Seguinard,Sweden,64,Stockholmspolisens Idrottsförening Fäktning,/fighters/details/11790/
7169,Albert Quiambao,Ireland,108,Sword to Sword,/fighters/details/7169/
761,Albert Smalls,United States,93,Lonin League,/fighters/details/761/
7978,Albert Tena Raventós,Spain,NA,NA,/fighters/details/7978/
1262,Albert Toberer,United States,258,Blackfriar's School of Fence,/fighters/details/1262/
4755,Alberto Abal Couceiro,Spain,390,Esgrima Antiga Pontevedra,/fighters/details/4755/
7859,Alberto Aquillue,Spain,991,Sala de Armas El Batallador,/fighters/details/7859/
2205,Alberto Bomprezzi,Spain,392,Asociación Española de Esgrima Antigua,/fighters/details/2205/
988,Alberto Brandi,Italy,205,Accademia Marziale Europea,/fighters/details/988/
3413,Alberto Burzoni,Italy,213,ASD Majistro Re,/fighters/details/3413/
7932,Alberto Cappelli,Italy,NA,NA,/fighters/details/7932/
7214,Alberto Carnicero,Spain,879,Escuela de Esgrima Historica de Madrid,/fighters/details/7214/
13148,Alberto Cervelli,Italy,1287,Sala della Gorgone,/fighters/details/13148/
1905,Alberto Dainese,Italy,352,Confraternita dei Liberi,/fighters/details/1905/
4924,Alberto Ferretti,Italy,203,Sala d'Arme Achille Marozzo,/fighters/details/4924/
5729,Alberto Gundin Perez,Spain,566,Asociacion Naronesa de Esgrima Antigua,/fighters/details/5729/
4763,Alberto Jose Leon Perez,Spain,567,Club de Artes Marciales Historicas Europeas Drac,/fighters/details/4763/
10050,Alberto Meijide Ruibal,Spain,1254,Falcata,/fighters/details/10050/
3411,Alberto Meletto,Italy,1095,Res Martialis,/fighters/details/3411/
7817,Alberto Moreno Bustos,Spain,879,Escuela de Esgrima Historica de Madrid,/fighters/details/7817/
7823,Alberto Rodriguez Ferraces,Spain,565,100Tolos HEMA,/fighters/details/7823/
14227,Alberto Sottoriva,Italy,1568,Pro Desenzano,/fighters/details/14227/
1904,Alberto Zuccoli,Italy,349,Compagnia de Le Due Maestà,/fighters/details/1904/
5964,Albin Lundholm,Sweden,41,Stockholm HEMA,/fighters/details/5964/
10382,Albin Stensland,Sweden,1127,Wisby Historiska Fäktskola,/fighters/details/10382/
145,Albin Svensson,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/145/
6541,Aldán López Dacosta,Spain,32,Sala Viguesa de Esgrima Antiga,/fighters/details/6541/
3050,Aldo Deambrogio,Italy,204,La Sala delle Armi,/fighters/details/3050/
8994,Aldo Garcia Regueira,Spain,879,Escuela de Esgrima Historica de Madrid,/fighters/details/8994/
5029,Alec Luke,Australia,328,Adelaide Sword Academy,/fighters/details/5029/
12583,Alec Martinez,United States,1252,Crossroads Swords,/fighters/details/12583/
10021,Alec Villanueva,United States,382,Sacramento Historical Fencing Academy,/fighters/details/10021/
11150,Alec Willette,United States,1018,Two Ravens Fencing School,/fighters/details/11150/
6345,Aleix Ahedo Batista,Spain,755,Princesa Kristina de Noruega,/fighters/details/6345/
2059,Aleix Basullas Vendrell,Spain,65,Associació Esgrima Antiga Catalunya Central,/fighters/details/2059/
13297,Alejandro Almanza Roman,Mexico,122,Krigerskole,/fighters/details/13297/
10114,Alejandro Anazco,Ecuador,1014,All For One Fencing,/fighters/details/10114/
277,Alejandro Batres,United States,36,Atlanta Historical Fencing Academy,/fighters/details/277/
13671,Alejandro Cajigal,United States,1383,Boston Academie d'Armes,/fighters/details/13671/
2886,Alejandro Cortes-Garcia,Spain,261,The Iron Door Collective,/fighters/details/2886/
14899,Alejandro Echeverría,Chile,622,Academia de Esgrima Histórica de Chile,/fighters/details/14899/
6342,Alejandro González García,Spain,710,Sala de Armas Salvatore Fabris,/fighters/details/6342/
6239,Alejandro Jaquez,Mexico,1424,Axolotes Fencing Club,/fighters/details/6239/
4766,Alejandro Mendez Santos,Spain,32,Sala Viguesa de Esgrima Antiga,/fighters/details/4766/
12196,Alejandro Resinger Grandal,Spain,565,100Tolos HEMA,/fighters/details/12196/
13298,Alejandro Salas Calvo,Mexico,1518,Bärenstark - Escuela de Esgrima Antigua,/fighters/details/13298/
6474,Aleks Roseneder,Australia,503,Australis Scherma Scuola di Spada e Sciabola,/fighters/details/6474/
8709,Aleksa Brkić,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/8709/
9741,Aleksa Čejić,Serbia,1230,MK Karika,/fighters/details/9741/
11672,Aleksa Crkvenjakov,Serbia,1375,Green Banner,/fighters/details/11672/
11680,Aleksa Damnjanović,Serbia,1229,FEATHER - School of fencing,/fighters/details/11680/
14435,Aleksa Živković,Serbia,1522,Warlander Jousting - Akademija viteških veština,/fighters/details/14435/
11828,Aleksadrs Žilkins,Latvia,1392,Temaf,/fighters/details/11828/
11676,Aleksandar Andrić,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/11676/
4931,Aleksandar Ardalić,Serbia,1522,Warlander Jousting - Akademija viteških veština,/fighters/details/4931/
11681,Aleksandar Balubdžić,Serbia,1229,FEATHER - School of fencing,/fighters/details/11681/
12867,Aleksandar Dimitrov,Bulgaria,1274,Historical Swordsmanship - Angel Chernaev,/fighters/details/12867/
4929,Aleksandar Ristić,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/4929/
11178,Aleksander Cuch,Poland,248,Fechtschule Gdańsk,/fighters/details/11178/
3477,Aleksander Dynarek,Poland,458,Mordschlag,/fighters/details/3477/
3261,Aleksander Frydrych,Poland,NA,NA,/fighters/details/3261/
14668,Aleksander Janik,Poland,1403,Gwiazdy Katowice DESW,/fighters/details/14668/
10285,Aleksander Krzyżanek,Poland,502,Akademia Szermierzy,/fighters/details/10285/
6869,Aleksander Kulesza-Milewski,Poland,774,Krakowska Szkoła Fechtunku,/fighters/details/6869/
14664,Aleksander Lipiński,Poland,458,Mordschlag,/fighters/details/14664/
13320,Aleksander Sosnowski,Poland,1403,Gwiazdy Katowice DESW,/fighters/details/13320/
12655,Aleksander Wirecki,Poland,500,Rebel Fencing Szkoła Szermierki Klasycznej,/fighters/details/12655/
13238,Aleksander Yacovenco,Brazil,1509,Wolfsherz,/fighters/details/13238/
10933,Aleksander Zhelyazkov,NA,NA,NA,/fighters/details/10933/
13912,Aleksander Zotud,Poland,1385,Aikido Kobayashi Academi,/fighters/details/13912/
7704,Aleksandr Adoevskiy,Russia,964,Center of Military Art,/fighters/details/7704/
7017,Aleksandr Beklemeshev,Russia,836,Unterwalden,/fighters/details/7017/
8617,Aleksandr Brusencov,Russia,338,Golden Falcon,/fighters/details/8617/
9036,Aleksandr Demich,Russia,NA,NA,/fighters/details/9036/
8599,Aleksandr Deys,Russia,338,Golden Falcon,/fighters/details/8599/
6939,Aleksandr Dmitriev,Russia,838,Nochnaya Strazha,/fighters/details/6939/
2541,Aleksandr Dobrogorskii,Russia,342,Warning Fencing Team,/fighters/details/2541/
7694,Aleksandr Dyakov,Russia,345,Golden Forests,/fighters/details/7694/
8582,Aleksandr Ermolov,France,1078,Lyon AMHE,/fighters/details/8582/
9211,Aleksandr Fedyashkin,Russia,409,Camelot,/fighters/details/9211/
7688,Aleksandr Filimonov,Russia,236,FFC Paladin,/fighters/details/7688/
7605,Aleksandr Fink,Russia,338,Golden Falcon,/fighters/details/7605/
2604,Aleksandr Fogt,Russia,411,HEMA Academy,/fighters/details/2604/
8585,Aleksandr Glushkov,Russia,NA,NA,/fighters/details/8585/
2584,Aleksandr Gorbunov,Russia,408,Challenge,/fighters/details/2584/
6940,Aleksandr Kolodkin,Russia,411,HEMA Academy,/fighters/details/6940/
2504,Aleksandr Kolomeetc,Russia,415,Avalone,/fighters/details/2504/
7695,Aleksandr Kordyukov,Russia,60,White Company,/fighters/details/7695/
12962,Aleksandr Kostriukov,Russia,659,Twerchhau e. V. Berlin,/fighters/details/12962/
2586,Aleksandr Koviazin,Russia,338,Golden Falcon,/fighters/details/2586/
13397,Aleksandr Kulik,Czech Republic,1357,Hema Praha,/fighters/details/13397/
2553,Aleksandr Levin,Russia,341,Renaissance Fencing School,/fighters/details/2553/
7714,Aleksandr Lichman,Russia,965,School of Historical Martial Arts,/fighters/details/7714/
9192,Aleksandr Mihalkin,Russia,338,Golden Falcon,/fighters/details/9192/
7696,Aleksandr Mironov,Russia,953,Desperados,/fighters/details/7696/
7604,Aleksandr Nikolaev,Russia,953,Desperados,/fighters/details/7604/
13001,Aleksandr Ovchinnikov,Russia,427,NoName,/fighters/details/13001/
6922,Aleksandr Patlahov,Russia,835,Peresvet,/fighters/details/6922/
2491,Aleksandr Pavlenko,Russia,411,HEMA Academy,/fighters/details/2491/
7705,Aleksandr Pikulin,Russia,402,Ultima Ratio Sibir,/fighters/details/7705/
7013,Aleksandr Rodionov,Russia,835,Peresvet,/fighters/details/7013/
8625,Aleksandr Rykalin,Russia,55,Tramazzone,/fighters/details/8625/
2566,Aleksandr Savochkin,Russia,59,UKRF,/fighters/details/2566/
13332,Aleksandr Tortsev,Armenia,1521,Vardan,/fighters/details/13332/
8635,Aleksandr Ustyancev,Russia,341,Renaissance Fencing School,/fighters/details/8635/
2468,Aleksandr Vengerskii,Russia,404,Cale,/fighters/details/2468/
7018,Aleksandr Vladimirov,Russia,836,Unterwalden,/fighters/details/7018/
6956,Aleksandr Zaika,Russia,402,Ultima Ratio Sibir,/fighters/details/6956/
13180,Aleksandra Chrobak,Italy,349,Compagnia de Le Due Maestà,/fighters/details/13180/
2497,Aleksandra Diukova,Russia,413,"PPSh, Congo",/fighters/details/2497/
11184,Aleksandra Dobroń,Poland,1524,Walpurgis,/fighters/details/11184/
8791,Aleksandra Grzegorczyk,Poland,458,Mordschlag,/fighters/details/8791/
6874,Aleksandra Ilmayarov,Russia,345,Golden Forests,/fighters/details/6874/
7487,Aleksandra Karpushina,Russia,345,Golden Forests,/fighters/details/7487/
7712,Aleksandra Maydanenko,Russia,402,Ultima Ratio Sibir,/fighters/details/7712/
12021,Aleksandra Shlychkova,Russia,1256,Arena Weapon Arts,/fighters/details/12021/
9779,Aleksandra Wacławik,Poland,458,Mordschlag,/fighters/details/9779/
14550,Aleksandrs Nerugals,Latvia,1608,Sitra Achra,/fighters/details/14550/
11724,Aleksas Grašys,Lithuania,NA,NA,/fighters/details/11724/
2474,Aleksei Burkat,Russia,411,HEMA Academy,/fighters/details/2474/
2590,Aleksei Degtiarev,Russia,411,HEMA Academy,/fighters/details/2590/
2444,Aleksei Elistratov,Russia,403,Arkenstone,/fighters/details/2444/
2589,Aleksei Fomichev,Russia,421,Forest Brotherhood,/fighters/details/2589/
2552,Aleksei Iagodovskii,Russia,348,Hello Kitty,/fighters/details/2552/
2608,Aleksei Kalugin,Russia,338,Golden Falcon,/fighters/details/2608/
2591,Aleksei Kulchitckii,Russia,338,Golden Falcon,/fighters/details/2591/
2511,Aleksei Miakotin,Russia,416,Imperium Gladium,/fighters/details/2511/
2605,Aleksei Vasinkin,Russia,338,Golden Falcon,/fighters/details/2605/
13002,Aleksej ZHuravlev,Russia,1491,Gran,/fighters/details/13002/
11821,Aleksejs Ponomarjovs,Latvia,1392,Temaf,/fighters/details/11821/
8621,Aleksey Bogatikov,Russia,953,Desperados,/fighters/details/8621/
7014,Aleksey Denga,Russia,835,Peresvet,/fighters/details/7014/
6963,Aleksey Dmitriev,Russia,409,Camelot,/fighters/details/6963/
7689,Aleksey Dobrzhanskiy,Russia,NA,NA,/fighters/details/7689/
7706,Aleksey Domrachev,Russia,404,Cale,/fighters/details/7706/
7026,Aleksey Filonov,Russia,411,HEMA Academy,/fighters/details/7026/
1157,Aleksey Grunsky,Russia,55,Tramazzone,/fighters/details/1157/
8595,Aleksey Lifanov,Russia,953,Desperados,/fighters/details/8595/
7715,Aleksey Maydanenko,Russia,402,Ultima Ratio Sibir,/fighters/details/7715/
7070,Aleksey Osipov,Russia,641,Ultima Ratio,/fighters/details/7070/
6913,Aleksey Puzynin,Russia,338,Golden Falcon,/fighters/details/6913/
6941,Aleksey Silchenko,Russia,409,Camelot,/fighters/details/6941/
9205,Aleksey Skuratov,Russia,409,Camelot,/fighters/details/9205/
7702,Aleksey Vengerskiy,Russia,404,Cale,/fighters/details/7702/
8626,Aleksey Vladimirov,Russia,25,Men With Swords,/fighters/details/8626/
7027,Aleksey Zhivaev,Russia,875,Noviye Gortsy,/fighters/details/7027/
5016,Aleksi Ahola,Finland,2,EHMS,/fighters/details/5016/
7544,Alen Lovrič,Slovenia,267,Academia Artis Dimicatoriae,/fighters/details/7544/
1895,Alena Pronina,Russia,60,White Company,/fighters/details/1895/
1486,Alena Rybanská,Slovakia,264,Bratislavský šermiarsky spolok,/fighters/details/1486/
2543,Alena Sorokina,Russia,342,Warning Fencing Team,/fighters/details/2543/
7545,Alenka Činč,Slovenia,267,Academia Artis Dimicatoriae,/fighters/details/7545/
6601,Aleš Kosán,Czech Republic,787,Digladior Plzeň,/fighters/details/6601/
11824,Aleš Slovák,Czech Republic,1391,Sokol Frýdek-Místek Taekwondo,/fighters/details/11824/
5997,Alessandra Armezzani,Italy,217,Scherma Storica Genova,/fighters/details/5997/
6649,Alessandra Ghedini,Italy,931,HEMA Ravenna,/fighters/details/6649/
2343,Alessandro Baio,Italy,364,Il Contemezzocuore Compagnia D'arme,/fighters/details/2343/
14217,Alessandro Barcucci,Italy,817,Sala d'Arme Achille Marozzo Firenze,/fighters/details/14217/
5193,Alessandro Bellini,Italy,130,Accademia Romana d'Armi,/fighters/details/5193/
14285,Alessandro Ceccarelli,Italy,1503,ARS Historica,/fighters/details/14285/
1100,Alessandro Christiani,Italy,230,ASD Scherma Storica Pavia,/fighters/details/1100/
13167,Alessandro Collini,Italy,666,ASD Pro Patria et Libertate,/fighters/details/13167/
11532,Alessandro Contu,France,298,La Salle d'Armes Escrime Ancienne,/fighters/details/11532/
13923,Alessandro Cosentino,Italy,1555,Methodos Scherma Storica,/fighters/details/13923/
5960,Alessandro Curcio,Italy,130,Accademia Romana d'Armi,/fighters/details/5960/
13710,Alessandro Di Salvo,Italy,1554,Ancobat,/fighters/details/13710/
1913,Alessandro Fucale,Italy,204,La Sala delle Armi,/fighters/details/1913/
1033,Alessandro Gallo,Italy,919,Sala d’Arme del Folle,/fighters/details/1033/
9881,Alessandro Gomma,Italy,351,Ordine delle Lame Scaligere,/fighters/details/9881/
1929,Alessandro Grazioli,Italy,203,Sala d'Arme Achille Marozzo,/fighters/details/1929/
5944,Alessandro Grimaldi,Italy,130,Accademia Romana d'Armi,/fighters/details/5944/
14355,Alessandro Inguscio,United Kingdom,244,Dawn Duellists Society,/fighters/details/14355/
6645,Alessandro Lechiara,Italy,203,Sala d'Arme Achille Marozzo,/fighters/details/6645/
8893,Alessandro Mandarini,Italy,212,Le Spire del Lupo,/fighters/details/8893/
1053,Alessandro Morloi Grazioli,Italy,203,Sala d'Arme Achille Marozzo,/fighters/details/1053/
2350,Alessandro Perugini,Italy,216,Sala d'Arme Aquila Gladiatrix,/fighters/details/2350/
8896,Alessandro Piccinato,Italy,351,Ordine delle Lame Scaligere,/fighters/details/8896/
5180,Alessandro Pinchera,Italy,130,Accademia Romana d'Armi,/fighters/details/5180/
7565,Alessandro Piras,Italy,818,Sala d'Arme Achille Marozzo Friuli Venezia Giulia,/fighters/details/7565/
1751,Alessandro Renzulli,United Kingdom,322,Sussex Sword Academy,/fighters/details/1751/
4962,Alessandro Ricci,Italy,130,Accademia Romana d'Armi,/fighters/details/4962/
3047,Alessandro Rosso,Italy,364,Il Contemezzocuore Compagnia D'arme,/fighters/details/3047/
2051,Alessandro Sella,Italy,230,ASD Scherma Storica Pavia,/fighters/details/2051/
1043,Alessandro Tosoni,Italy,212,Le Spire del Lupo,/fighters/details/1043/
